Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/02 01:35,Bank of Baroda,866722344,Societe Generale,882394227,938.59,US Dollar,923.71,US Dollar,Cheque,0
2022/09/27 20:50,ING Bank,883793389,Barclays,845812670,1348.57,Singapore Dollar,1342.5,Singapore Dollar,Wire,0
2022/09/17 15:38,UBS,843101783,Wells Fargo,855657579,5559.78,US Dollar,5556.81,US Dollar,Wire,0
2022/09/20 10:07,BNP Paribas,870855700,UBS,820709497,477.68,Euro,479.5,Euro,Cheque,0
2022/09/19 16:14,Wells Fargo,888461803,Wells Fargo,818883684,2257.77,Euro,2265.72,Euro,Wire,0
2022/09/16 07:46,Deutsche Bank,926240908,UBS,941944441,33542.02,Indian Rupee,33567.56,Euro,Cash,1
2022/09/17 09:30,Goldman Sachs,895758349,Goldman Sachs,891030736,1663.2,Hong Kong Dollar,1661.25,Hong Kong Dollar,Cash,0
2022/09/06 18:19,Credit Suisse,822981052,Standard Chartered,823756669,1049.96,UAE Dirham,1057.39,UAE Dirham,Wire,0
2022/09/15 16:54,Wells Fargo,818883684,Bank of Baroda,885345555,584.53,British Pound,583.06,British Pound,Cheque,0
2022/09/07 08:11,Goldman Sachs,830514014,Societe Generale,822201654,898.79,Singapore Dollar,882.1,Singapore Dollar,Cash,0
2022/09/14 09:07,Deutsche Bank,988979095,Societe Generale,984346088,168593.17,US Dollar,163671.96,Euro,Reinvestment,1
2022/09/28 17:51,HSBC,839436733,Barclays,845503389,28.55,Japanese Yen,29.04,Japanese Yen,Bitcoin,0
2022/09/21 13:15,Bank of Baroda,868353204,ING Bank,847308985,863.85,UAE Dirham,853.51,UAE Dirham,ACH,0
2022/09/03 16:46,Credit Suisse,839958838,Goldman Sachs,896977837,528.89,US Dollar,538.77,US Dollar,Wire,0
2022/09/20 03:28,Standard Chartered,813356886,Morgan Stanley,819289546,230.58,Chinese Yuan,231.88,Chinese Yuan,Cheque,0
2022/09/17 15:24,Standard Chartered,853524491,Societe Generale,868353204,50000,Euro,50578.69,Euro,ACH,0
2022/09/22 23:38,UBS,811540956,ING Bank,842857966,86.47,Japanese Yen,85.36,Japanese Yen,Cheque,0
2022/09/17 13:43,Credit Suisse,866661351,Wells Fargo,878139880,583.97,British Pound,585.52,British Pound,ACH,0
2022/09/16 22:40,Wells Fargo,826879290,HSBC,848840994,148.18,Singapore Dollar,147.55,Singapore Dollar,Cheque,0
2022/09/22 22:30,Goldman Sachs,855657579,Bank of Baroda,898753260,5926.98,US Dollar,5923.52,US Dollar,ACH,0
2022/09/16 08:01,HSBC,860929647,BNP Paribas,838538251,110.67,Indian Rupee,112.68,Indian Rupee,ACH,0
2022/09/25 15:41,Credit Suisse,845812670,HSBC,821496211,705.29,Chinese Yuan,700.34,Chinese Yuan,ACH,0
2022/09/03 23:51,Goldman Sachs,822448136,Goldman Sachs,887490893,3111.81,Euro,3095.99,Euro,ACH,0
2022/09/16 03:46,ING Bank,826753883,Wells Fargo,877827638,6543.42,US Dollar,6589.62,US Dollar,Wire,0
2022/09/27 00:35,Morgan Stanley,999788677,Bank of Baroda,979467853,9699.0,Singapore Dollar,9165.38,Singapore Dollar,Cash,1
2022/09/19 04:23,Credit Suisse,831227574,Goldman Sachs,831472420,535.05,Swiss Franc,531.93,Swiss Franc,Cheque,0
2022/09/09 14:49,BNP Paribas,842329237,JPMorgan Chase,840742311,462.52,Singapore Dollar,468.27,Singapore Dollar,ACH,0
2022/09/10 14:01,JPMorgan Chase,819583482,Barclays,863100814,1366.9,US Dollar,1343.28,US Dollar,Wire,0
2022/09/05 16:17,Standard Chartered,883197857,ING Bank,853507489,1819.92,Euro,1804.22,Euro,Cheque,0
2022/09/06 23:23,Barclays,866629388,Goldman Sachs,893016315,275.93,US Dollar,278.02,US Dollar,Wire,0
2022/09/06 16:36,Standard Chartered,810076758,Citibank,843744231,448.01,Japanese Yen,442.98,Japanese Yen,ACH,0
2022/09/25 01:28,Morgan Stanley,882340307,Credit Suisse,833978249,1539.1,British Pound,1544.43,British Pound,Cheque,0
2022/09/15 09:12,ING Bank,883793389,UBS,890388981,948.63,British Pound,933.67,British Pound,Wire,0
2022/09/16 00:54,Barclays,823556182,Standard Chartered,820709497,7792.13,Indian Rupee,7695.14,Indian Rupee,ACH,0
2022/09/27 13:31,ING Bank,895320121,Morgan Stanley,872820592,457.17,Indian Rupee,459.63,Indian Rupee,ACH,0
2022/09/08 21:58,UBS,876238574,Bank of Baroda,847308985,8997.95,Japanese Yen,8872.54,Japanese Yen,ACH,0
2022/09/12 11:04,Morgan Stanley,839345092,JPMorgan Chase,917901903,9539.18,Singapore Dollar,9962.46,British Pound,Wire,1
2022/09/20 15:19,Bank of Baroda,872043515,JPMorgan Chase,883197857,7774.57,Hong Kong Dollar,7844.1,Hong Kong Dollar,ACH,0
2022/09/16 18:01,Standard Chartered,822448136,Societe Generale,828728463,1203.79,US Dollar,1189.57,US Dollar,ACH,0
2022/09/24 02:05,UBS,836687537,Bank of Baroda,861019678,32780.1,US Dollar,33371.57,US Dollar,Reinvestment,0
2022/09/29 23:03,Barclays,824972279,Barclays,896977837,3382.86,Chinese Yuan,3407.54,Chinese Yuan,Cheque,0
2022/09/18 22:39,Morgan Stanley,810872248,BNP Paribas,836998038,1170.19,US Dollar,1180.91,US Dollar,Wire,0
2022/09/14 09:04,UBS,893016315,Credit Suisse,856164955,327.16,US Dollar,325.58,US Dollar,Cheque,0
2022/09/11 22:53,Bank of Baroda,861019678,Barclays,848840994,461.83,US Dollar,454.86,US Dollar,Wire,0
2022/09/12 03:16,Bank of Baroda,848840994,Citibank,824942603,1401.04,US Dollar,1397.91,US Dollar,Cheque,0
2022/09/27 15:12,Citibank,860929647,Goldman Sachs,891415657,378.95,US Dollar,382.11,US Dollar,Wire,0
2022/09/05 06:30,Barclays,970597444,Wells Fargo,999788677,9599.31,Singapore Dollar,9784.06,Singapore Dollar,Wire,1
2022/09/05 23:12,Credit Suisse,870291817,Credit Suisse,849349722,1398.08,US Dollar,1387.53,US Dollar,Bitcoin,0
2022/09/05 04:54,BNP Paribas,845351479,Barclays,896282117,2937.52,Indian Rupee,2917.98,Indian Rupee,ACH,0
2022/09/26 19:49,Bank of Baroda,895225343,Societe Generale,893926371,263.62,Japanese Yen,268.82,Japanese Yen,ACH,0
2022/09/29 14:08,Deutsche Bank,820709497,Standard Chartered,819583482,3349.55,US Dollar,3386.29,US Dollar,ACH,0
2022/09/05 00:41,Credit Suisse,895899313,JPMorgan Chase,860929647,309.44,Singapore Dollar,307.75,Singapore Dollar,ACH,0
2022/09/17 21:14,Standard Chartered,896977837,Barclays,840587988,516.77,Euro,517.48,Euro,ACH,0
2022/09/13 09:16,Credit Suisse,810435578,JPMorgan Chase,863606628,924.97,US Dollar,916.22,US Dollar,Cheque,0
2022/09/16 08:02,Standard Chartered,999788677,BNP Paribas,940158366,45762.81,Chinese Yuan,44529.52,Indian Rupee,Cheque,1
2022/09/04 09:31,HSBC,872820592,Societe Generale,814265799,223.6,Chinese Yuan,226.87,Chinese Yuan,Wire,0
2022/09/19 17:04,Deutsche Bank,884093639,BNP Paribas,842138745,5614.38,Euro,5588.46,Euro,ACH,0
2022/09/23 09:03,Bank of Baroda,979008866,Citibank,960119651,245919.35,Japanese Yen,235908.93,Singapore Dollar,Wire,1
2022/09/15 12:14,Bank of Baroda,822201654,JPMorgan Chase,819583482,928.45,British Pound,916.11,British Pound,Cash,0
2022/09/10 15:30,Citibank,866722344,Credit Suisse,845264581,757.64,Indian Rupee,757.37,Indian Rupee,ACH,0
2022/09/16 17:45,JPMorgan Chase,895758349,Barclays,858537831,6021.18,British Pound,6051.73,British Pound,Wire,0
2022/09/06 22:36,Standard Chartered,822201654,Goldman Sachs,861019678,6453.63,US Dollar,6425.16,US Dollar,ACH,0
2022/09/14 03:33,Morgan Stanley,858181396,Barclays,810872248,417.74,US Dollar,424.82,US Dollar,Reinvestment,0
2022/09/23 16:47,BNP Paribas,828728463,BNP Paribas,822575562,9811.45,Indian Rupee,10041.69,British Pound,Wire,1
2022/09/29 00:33,Standard Chartered,882394227,Barclays,810872248,2536.03,British Pound,2560.93,British Pound,Cheque,0
2022/09/12 08:58,BNP Paribas,863843426,Barclays,813356886,227.97,US Dollar,226.8,US Dollar,Cheque,0
2022/09/22 15:11,Credit Suisse,891030736,BNP Paribas,825374874,53.67,Swiss Franc,52.87,Swiss Franc,Wire,0
2022/09/03 05:12,Morgan Stanley,816150444,Citibank,867503414,2684.39,Chinese Yuan,2669.6,Chinese Yuan,ACH,0
2022/09/07 05:36,Barclays,822201654,ING Bank,824942603,31125.49,Indian Rupee,31245.85,Indian Rupee,Cheque,0
2022/09/13 02:46,Societe Generale,899949389,Wells Fargo,891756179,7046.54,Japanese Yen,7016.22,Japanese Yen,Wire,0
2022/09/16 07:42,ING Bank,815831819,Barclays,811540956,10946.94,Indian Rupee,10756.1,Indian Rupee,ACH,0
2022/09/23 09:50,Morgan Stanley,841244663,Societe Generale,822981052,345.99,Singapore Dollar,347.64,Singapore Dollar,Cash,0
2022/09/14 07:39,Goldman Sachs,858537831,Wells Fargo,847295260,679.37,Chinese Yuan,681.28,Chinese Yuan,Cheque,0
2022/09/02 15:14,Goldman Sachs,896028436,Morgan Stanley,871586053,1486.12,US Dollar,1493.8,US Dollar,Wire,0
2022/09/01 12:10,Credit Suisse,858586340,Standard Chartered,875228535,381.58,UAE Dirham,378.71,UAE Dirham,Cash,0
2022/09/15 15:34,Deutsche Bank,884093639,Societe Generale,822575562,334.97,Indian Rupee,336.78,Indian Rupee,Wire,0
2022/09/05 14:29,UBS,889978790,ING Bank,861220073,90.29,British Pound,90.94,British Pound,Wire,0
2022/09/13 13:48,JPMorgan Chase,811540956,Standard Chartered,866661351,487.66,Japanese Yen,486.68,Japanese Yen,Wire,0
2022/09/12 01:06,Societe Generale,890801586,BNP Paribas,885329037,640.67,US Dollar,643.17,US Dollar,Wire,0
2022/09/05 07:34,HSBC,817507864,JPMorgan Chase,858966946,329.36,US Dollar,324.0,US Dollar,Wire,0
2022/09/02 03:12,Standard Chartered,841227216,BNP Paribas,838538251,1569.06,Euro,1543.4,Euro,ACH,0
2022/09/26 21:04,Standard Chartered,887490893,Deutsche Bank,819583482,678.18,US Dollar,687.37,US Dollar,Wire,0
2022/09/03 21:20,Deutsche Bank,870291817,Citibank,859684848,1832.74,Euro,1814.88,Euro,Cheque,0
2022/09/21 00:55,ING Bank,861019678,Barclays,851837852,664.39,British Pound,655.56,British Pound,Reinvestment,0
2022/09/12 01:37,BNP Paribas,817774584,HSBC,872043515,6101.71,British Pound,6136.39,British Pound,ACH,0
2022/09/25 18:42,Credit Suisse,836687537,Deutsche Bank,883140807,14329.87,Euro,14075.57,Euro,ACH,0
2022/09/08 08:13,UBS,893016315,JPMorgan Chase,896282117,144.66,US Dollar,142.01,US Dollar,ACH,0
2022/09/10 13:31,Morgan Stanley,817507864,Morgan Stanley,857683626,360.96,British Pound,354.04,British Pound,ACH,0
2022/09/12 20:21,Morgan Stanley,889254563,UBS,994705205,9651.78,Hong Kong Dollar,9490.16,Hong Kong Dollar,Bitcoin,1
2022/09/21 13:41,Goldman Sachs,822575562,Societe Generale,890048665,442.25,Euro,437.03,Euro,Cheque,0
2022/09/24 12:56,Societe Generale,866661351,HSBC,896977837,1099.91,Euro,1091.45,Euro,Cheque,0
2022/09/16 01:46,UBS,870897765,ING Bank,875228535,3820.0,Indian Rupee,3794.29,Indian Rupee,Cheque,0
2022/09/26 10:16,Goldman Sachs,836687537,Wells Fargo,843744231,6884.41,Euro,6954.64,Euro,Cash,0
2022/09/11 19:25,Credit Suisse,876238574,JPMorgan Chase,859684848,10376.78,US Dollar,10396.11,US Dollar,Cheque,0
2022/09/05 03:26,Citibank,838119557,UBS,889254563,1171.96,Euro,1185.26,Euro,ACH,0
2022/09/26 17:39,Citibank,870897765,Barclays,828740864,1868.2,US Dollar,1871.42,US Dollar,ACH,0
2022/09/18 09:37,JPMorgan Chase,875228535,Barclays,882394227,596.4,Singapore Dollar,600.23,Singapore Dollar,Cash,0
2022/09/15 09:45,HSBC,871586053,Barclays,842857966,3023.88,Indian Rupee,3023.79,Indian Rupee,ACH,0
2022/09/11 00:34,Credit Suisse,984346088,Barclays,813356886,30456.99,Swiss Franc,31494.37,Japanese Yen,Cash,1
2022/09/26 04:45,Morgan Stanley,984346088,BNP Paribas,912823170,98257.74,Japanese Yen,104481.94,Indian Rupee,Bitcoin,1
2022/09/16 11:51,Standard Chartered,832969840,Barclays,825014631,6394.26,US Dollar,6429.78,US Dollar,Cheque,0
2022/09/15 03:20,HSBC,888461803,JPMorgan Chase,848840994,4907.04,Swiss Franc,4878.54,Swiss Franc,ACH,0
2022/09/08 13:53,Standard Chartered,894214382,Deutsche Bank,886149359,216.67,US Dollar,212.42,US Dollar,Cheque,0
2022/09/20 18:25,HSBC,819289546,Barclays,868353204,948.91,Euro,939.14,Euro,ACH,0
2022/09/22 17:24,Morgan Stanley,882340307,Bank of Baroda,882383095,1729.96,US Dollar,1716.5,US Dollar,Wire,0
2022/09/18 18:28,Bank of Baroda,842138745,Societe Generale,813999315,61.84,US Dollar,62.61,US Dollar,Bitcoin,0
2022/09/14 00:35,Bank of Baroda,863100814,Wells Fargo,863843426,5391.18,British Pound,5426.32,British Pound,Wire,0
2022/09/15 02:05,Barclays,939557077,Morgan Stanley,943273328,46190.82,Swiss Franc,44976.75,Chinese Yuan,Wire,1
2022/09/28 11:05,Barclays,827232410,Societe Generale,831682744,1494.52,US Dollar,1482.84,US Dollar,Cheque,0
2022/09/16 00:53,Goldman Sachs,816323852,UBS,828728463,5788.17,US Dollar,5712.19,US Dollar,Wire,0
2022/09/11 08:50,Morgan Stanley,819335534,Bank of Baroda,839345092,11081.58,Chinese Yuan,11136.65,Chinese Yuan,ACH,0
2022/09/04 13:19,BNP Paribas,847338124,HSBC,884752529,847.1,Euro,860.09,Euro,Bitcoin,0
2022/09/10 15:22,HSBC,835808537,BNP Paribas,849392920,8341.85,US Dollar,8445.18,US Dollar,ACH,0
2022/09/26 02:22,JPMorgan Chase,831472420,BNP Paribas,833978249,460.3,US Dollar,459.01,US Dollar,Wire,0
2022/09/22 12:58,Credit Suisse,861019678,Standard Chartered,842857966,94.01,US Dollar,94.14,US Dollar,ACH,0
2022/09/19 15:58,Deutsche Bank,820570592,BNP Paribas,825374874,65.23,Swiss Franc,64.25,Swiss Franc,Bitcoin,0
2022/09/20 20:47,Credit Suisse,820570592,UBS,872820592,2168.15,Euro,2162.68,Euro,Cheque,0
2022/09/05 03:08,Citibank,845575298,JPMorgan Chase,817507864,1362.94,US Dollar,1340.6,US Dollar,Cheque,0
2022/09/05 04:37,Morgan Stanley,824942603,Morgan Stanley,814265799,47614.06,Chinese Yuan,48217.09,Swiss Franc,ACH,1
2022/09/22 14:15,Credit Suisse,843101783,ING Bank,816150444,490.56,US Dollar,483.03,US Dollar,Cheque,0
2022/09/08 01:34,Societe Generale,887490893,HSBC,881182864,368.04,UAE Dirham,366.18,UAE Dirham,Reinvestment,0
2022/09/13 00:19,BNP Paribas,888461803,Barclays,861220073,1727.33,Chinese Yuan,1756.32,Chinese Yuan,ACH,0
2022/09/17 16:15,Barclays,831429110,Societe Generale,871662963,23304.33,US Dollar,23446.62,US Dollar,ACH,0
2022/09/08 01:58,Barclays,845575298,JPMorgan Chase,832162965,5718.78,Swiss Franc,5747.07,Swiss Franc,Cash,0
2022/09/07 01:59,Morgan Stanley,881691040,Bank of Baroda,891734598,80.89,Indian Rupee,81.03,Indian Rupee,ACH,0
2022/09/09 17:44,Bank of Baroda,884093639,Deutsche Bank,873791320,3028.18,British Pound,3018.45,British Pound,ACH,0
2022/09/16 22:17,Deutsche Bank,877827638,Barclays,838119557,5986.72,US Dollar,6086.13,US Dollar,Cheque,0
2022/09/09 06:30,Barclays,839958838,Standard Chartered,822575562,1698.28,Euro,1678.6,Euro,Cash,0
2022/09/20 22:50,Credit Suisse,826879290,ING Bank,845575298,298.82,Euro,300.18,Euro,Wire,0
2022/09/11 15:19,Standard Chartered,895822412,Wells Fargo,838898923,256.22,Japanese Yen,253.93,Japanese Yen,Wire,0
2022/09/26 07:03,Societe Generale,882394227,Societe Generale,819289546,3900.41,British Pound,3877.34,British Pound,Wire,0
2022/09/20 18:48,Goldman Sachs,831831063,Credit Suisse,845264581,360.08,Euro,367.09,Euro,Cheque,0
2022/09/21 10:32,UBS,882383095,Wells Fargo,882394227,4971.63,British Pound,4954.17,British Pound,ACH,0
2022/09/23 20:59,JPMorgan Chase,842868828,HSBC,838317637,201.99,British Pound,200.63,British Pound,Cheque,0
2022/09/17 23:08,Citibank,861019678,Citibank,897971488,1901.72,US Dollar,1912.02,US Dollar,Cheque,0
2022/09/19 15:04,HSBC,852235350,JPMorgan Chase,819289546,3595.56,Singapore Dollar,3588.37,Singapore Dollar,Cash,0
2022/09/11 06:01,BNP Paribas,842329237,UBS,828740864,2572.97,Euro,2530.91,Euro,Cheque,0
2022/09/27 12:12,Credit Suisse,838427073,Morgan Stanley,818526544,1178.08,UAE Dirham,1164.15,UAE Dirham,ACH,0
2022/09/08 00:19,Wells Fargo,842857966,ING Bank,891030736,12525.41,British Pound,12434.22,British Pound,Wire,0
2022/09/16 05:05,UBS,810872248,Wells Fargo,845812670,144.33,Euro,142.98,Euro,ACH,0
2022/09/28 09:51,HSBC,884752529,BNP Paribas,877005685,298.76,UAE Dirham,302.51,UAE Dirham,ACH,0
2022/09/05 23:42,JPMorgan Chase,831831063,Barclays,855176955,2584.94,British Pound,2578.05,British Pound,ACH,0
2022/09/13 01:01,BNP Paribas,830514014,Wells Fargo,885329037,322.12,Swiss Franc,317.5,Swiss Franc,Cheque,0
2022/09/20 21:37,Morgan Stanley,893926371,Citibank,881971316,816.14,US Dollar,804.88,US Dollar,ACH,0
2022/09/16 07:41,Deutsche Bank,889089901,Goldman Sachs,824972279,54.98,US Dollar,54.81,US Dollar,Wire,0
2022/09/14 09:39,Barclays,960119651,Standard Chartered,919528530,8559.69,Indian Rupee,8428.75,Swiss Franc,ACH,1
2022/09/11 02:58,UBS,872043515,Barclays,871662963,491.37,US Dollar,497.41,US Dollar,ACH,0
2022/09/27 00:50,Morgan Stanley,843101783,Deutsche Bank,894214382,817.0,UAE Dirham,817.25,UAE Dirham,ACH,0
2022/09/12 00:36,Credit Suisse,830868105,HSBC,881691040,502.81,Euro,493.26,Euro,ACH,0
2022/09/08 19:27,JPMorgan Chase,845575298,BNP Paribas,849392920,7951.59,Singapore Dollar,8039.07,Singapore Dollar,ACH,0
2022/09/07 07:32,Goldman Sachs,999788677,UBS,824942603,102939.99,US Dollar,108138.43,Chinese Yuan,Bitcoin,1
2022/09/07 05:29,Standard Chartered,810076758,Barclays,828740864,394.19,UAE Dirham,390.7,UAE Dirham,ACH,0
2022/09/24 20:16,Societe Generale,842857966,Standard Chartered,858718453,808.7,US Dollar,816.3,US Dollar,Wire,0
2022/09/25 08:27,Credit Suisse,853524491,Barclays,819583482,311.24,Euro,316.4,Euro,Cheque,0
2022/09/05 01:41,BNP Paribas,830513739,Barclays,835808537,1961.71,UAE Dirham,1999.58,UAE Dirham,ACH,0
2022/09/25 07:28,BNP Paribas,845351479,Societe Generale,866722344,267.97,UAE Dirham,266.8,UAE Dirham,Cheque,0
2022/09/07 14:30,Wells Fargo,822448136,BNP Paribas,895320121,714.86,Euro,714.47,Euro,ACH,0
2022/09/25 02:54,Societe Generale,979467853,HSBC,997225156,9222.72,UAE Dirham,9656.95,British Pound,Wire,1
2022/09/11 19:32,Citibank,855667651,UBS,885345555,514.9,British Pound,515.72,British Pound,Cheque,0
2022/09/21 12:11,Standard Chartered,855176955,JPMorgan Chase,896282117,1398.32,UAE Dirham,1381.64,UAE Dirham,Cheque,0
2022/09/11 22:31,Deutsche Bank,826879290,Morgan Stanley,860806024,576.01,Swiss Franc,574.36,Swiss Franc,Cheque,0
2022/09/25 17:06,Societe Generale,863606628,Wells Fargo,878139880,12155.91,Hong Kong Dollar,12309.92,Hong Kong Dollar,Cheque,0
2022/09/17 15:54,UBS,881498611,HSBC,878137358,2397.27,British Pound,2391.18,British Pound,ACH,0
2022/09/05 00:24,Goldman Sachs,861642594,Deutsche Bank,878139880,123.81,British Pound,125.78,British Pound,ACH,0
2022/09/16 22:27,Societe Generale,877005685,Wells Fargo,872820592,4081.18,British Pound,4059.11,British Pound,Cheque,0
2022/09/02 14:22,Standard Chartered,890801586,Deutsche Bank,917901903,41361.77,Japanese Yen,41252.35,Singapore Dollar,Wire,1
2022/09/25 09:30,BNP Paribas,842329237,BNP Paribas,856164955,1369.55,Singapore Dollar,1372.95,Singapore Dollar,ACH,0
2022/09/02 08:34,HSBC,831682744,UBS,871586053,2514.48,Hong Kong Dollar,2491.79,Hong Kong Dollar,Cheque,0
2022/09/11 08:07,Standard Chartered,847295260,Goldman Sachs,872820592,2144.75,Euro,2169.9,Euro,Wire,0
2022/09/15 00:32,Societe Generale,840587988,Morgan Stanley,891734598,44.21,Indian Rupee,44.08,Indian Rupee,ACH,0
2022/09/07 03:00,Barclays,873791320,UBS,894214382,1245.28,British Pound,1244.5,British Pound,ACH,0
2022/09/06 06:58,ING Bank,823756669,Standard Chartered,823718431,752.57,US Dollar,759.9,US Dollar,ACH,0
2022/09/06 13:31,Citibank,866722344,Barclays,881498611,8854.02,Swiss Franc,8912.43,Swiss Franc,ACH,0
2022/09/27 13:40,Deutsche Bank,918593410,Deutsche Bank,997225156,9004.66,Hong Kong Dollar,9336.83,Euro,Cash,1
2022/09/12 07:11,BNP Paribas,828566572,Citibank,835808537,598.35,Indian Rupee,596.63,Indian Rupee,Cheque,0
2022/09/20 04:39,Wells Fargo,822201654,Barclays,832162965,327.9,British Pound,322.15,British Pound,Wire,0
2022/09/01 18:38,Credit Suisse,853507489,Barclays,898753260,1431.29,US Dollar,1424.44,US Dollar,Wire,0
2022/09/02 06:25,UBS,846913810,Bank of Baroda,820570592,7864.34,British Pound,7746.19,British Pound,Cheque,0
2022/09/02 15:58,Citibank,822448136,Citibank,871586053,964.12,US Dollar,962.37,US Dollar,Cheque,0
2022/09/10 13:22,JPMorgan Chase,875228535,ING Bank,813356886,501.75,UAE Dirham,510.45,UAE Dirham,Wire,0
2022/09/16 12:39,Morgan Stanley,839587039,Citibank,848840994,382.92,US Dollar,383.64,US Dollar,ACH,0
2022/09/04 21:10,Credit Suisse,843744231,Societe Generale,839436733,1746.19,Euro,1746.27,Euro,Cash,0
2022/09/28 08:54,BNP Paribas,838898923,Wells Fargo,852339391,2115.51,British Pound,2147.92,British Pound,Reinvestment,0
2022/09/15 09:52,Standard Chartered,826879290,HSBC,838119557,1718.19,Singapore Dollar,1700.71,Singapore Dollar,Cash,0
2022/09/04 18:16,Bank of Baroda,822575562,HSBC,855667651,879.72,Euro,876.12,Euro,Wire,0
2022/09/26 15:23,Morgan Stanley,912823170,UBS,954349361,418714.15,US Dollar,404070.89,Indian Rupee,Bitcoin,1
2022/09/27 07:19,Wells Fargo,857683626,Wells Fargo,838317637,1579.78,Singapore Dollar,1553.47,Singapore Dollar,Cheque,0
2022/09/22 18:47,BNP Paribas,827232410,Deutsche Bank,885329037,36492.63,British Pound,36309.1,British Pound,Cheque,0
2022/09/09 22:55,Credit Suisse,890048665,BNP Paribas,859684848,5759.91,UAE Dirham,5746.1,UAE Dirham,Cheque,0
2022/09/26 16:44,Morgan Stanley,919528530,JPMorgan Chase,979008866,9991.88,UAE Dirham,10427.18,Swiss Franc,Cash,1
2022/09/26 20:08,HSBC,845935572,Bank of Baroda,898550256,9141.25,US Dollar,9066.73,US Dollar,Wire,0
2022/09/03 11:42,UBS,824942603,Citibank,893926371,2087.39,US Dollar,2104.1,US Dollar,Cheque,0
2022/09/14 19:01,Deutsche Bank,824282218,HSBC,857683626,4928.71,Euro,4940.08,Euro,ACH,0
2022/09/25 04:49,JPMorgan Chase,891756179,HSBC,885329037,1137.41,Hong Kong Dollar,1145.65,Hong Kong Dollar,ACH,0
2022/09/19 14:47,UBS,867503414,ING Bank,888320463,1515.06,Euro,1487.17,Euro,Bitcoin,0
2022/09/13 19:25,Wells Fargo,842138745,Citibank,872820592,6801.08,British Pound,6766.27,British Pound,Cheque,0
2022/09/27 20:05,Barclays,818526544,Bank of Baroda,824942603,5355.29,US Dollar,5428.65,US Dollar,Cheque,0
2022/09/17 01:53,BNP Paribas,895758349,Citibank,824942603,387.32,British Pound,383.33,British Pound,Cheque,0
2022/09/09 01:01,Citibank,853507489,HSBC,896028436,1472.61,Euro,1448.81,Euro,ACH,0
2022/09/04 13:41,HSBC,814265799,BNP Paribas,979008866,464465.24,UAE Dirham,464816.32,Japanese Yen,Bitcoin,1
2022/09/10 04:40,Credit Suisse,941944441,Wells Fargo,994705205,29156.56,UAE Dirham,30786.49,US Dollar,Reinvestment,1
